city,age,gender
seoni,77,F
seoni,83,F
seoni,84,F
guna,1,M
guna,1,F
guna,6,M
guna,6,F
guna,10,M
guna,15,F
guna,22,M
guna,20,M
guna,25,F
guna,30,M
guna,31,F
guna,37,M
guna,35,F
guna,43,F
guna,48,M
guna,47,M
guna,50,F
guna,56,M
guna,61,M
guna,67,F
guna,71,F
guna,78,F
guna,85,F
guna,80,F
singrauli,3,M
singrauli,7,M
singrauli,10,M
singrauli,17,M
singrauli,18,F
singrauli,22,F
singrauli,28,M
singrauli,26,M
singrauli,33,M
singrauli,36,F
singrauli,36,F
singrauli,41,F
singrauli,42,F
singrauli,45,M
singrauli,45,M
singrauli,52,M
singrauli,50,M
singrauli,57,M
singrauli,58,F
singrauli,60,M
singrauli,65,M
singrauli,73,M
singrauli,76,M
singrauli,77,M
singrauli,87,F
khandwa,1,F
khandwa,6,M
khandwa,8,F
khandwa,11,F
khandwa,16,F
khandwa,16,M
khandwa,22,M
khandwa,28,M
khandwa,33,F
khandwa,35,F
khandwa,38,F
khandwa,43,F
khandwa,47,F
khandwa,51,M
khandwa,57,M
khandwa,58,M
khandwa,63,F
khandwa,68,F
khandwa,71,F
khandwa,72,F
khandwa,77,F
khandwa,75,F
khandwa,84,F
burhanpur,0,F
burhanpur,2,M
burhanpur,5,M
burhanpur,11,F
burhanpur,13,M
burhanpur,16,F
burhanpur,23,M
burhanpur,26,F
burhanpur,26,F
burhanpur,32,F
burhanpur,38,F
burhanpur,37,F
burhanpur,41,M
burhanpur,48,M
burhanpur,53,M
burhanpur,55,M
burhanpur,60,F
burhanpur,60,F
burhanpur,66,F
burhanpur,67,F
burhanpur,70,F
burhanpur,77,F
burhanpur,81,F
burhanpur,86,F
bhuj,1,F
bhuj,2,F
bhuj,8,M
bhuj,11,F
bhuj,12,M
bhuj,18,M
bhuj,15,M
bhuj,20,M
bhuj,21,M
bhuj,28,M
bhuj,31,F
bhuj,30,F
bhuj,35,F
bhuj,42,F
bhuj,45,F
bhuj,48,F
bhuj,53,M
bhuj,51,F
bhuj,55,M
bhuj,57,F
bhuj,63,M
bhuj,67,F
bhuj,71,F
bhuj,73,F
bhuj,75,F
bhuj,87,F
bhuj,85,F
gandhidham,2,F
gandhidham,5,M
gandhidham,10,M
gandhidham,15,M
gandhidham,18,M
gandhidham,23,F
gandhidham,25,M
gandhidham,30,M
gandhidham,30,M
gandhidham,38,M
gandhidham,40,F
gandhidham,48,M
gandhidham,48,M
gandhidham,50,M
gandhidham,55,F
gandhidham,60,F
gandhidham,60,M
gandhidham,65,F
gandhidham,72,F
gandhidham,78,F
gandhidham,75,F
gandhidham,89,F
gandhidham,89,F
palanpur,0,F
palanpur,0,M
palanpur,8,M
palanpur,12,M
palanpur,13,F
palanpur,16,M
palanpur,15,F
palanpur,20,F
palanpur,22,M
palanpur,25,F
palanpur,26,M
palanpur,30,F
palanpur,36,M
palanpur,41,F
palanpur,47,M
palanpur,45,F
palanpur,51,F
palanpur,53,M
palanpur,58,M
palanpur,62,F
palanpur,63,F
palanpur,68,F
palanpur,73,F
palanpur,71,F
palanpur,78,F
palanpur,81,F
deesa,3,F
deesa,3,M
deesa,5,M
deesa,11,F
deesa,13,F
deesa,15,M
deesa,16,M
deesa,20,F
deesa,23,M
deesa,28,M
deesa,28,M
deesa,30,F
deesa,37,M
deesa,43,F
deesa,42,F
deesa,46,M
deesa,51,F
deesa,50,M
deesa,55,M
deesa,62,F
deesa,63,F
deesa,67,F
deesa,70,F
deesa,77,F
deesa,76,F
deesa,83,F
patan,3,M
patan,5,M
patan,8,F
patan,10,M
patan,11,M
patan,16,F
patan,23,M
patan,26,M
patan,28,M
patan,30,M
patan,37,M
patan,37,F
patan,43,M
patan,41,F
patan,46,M
patan,53,F
patan,58,M
patan,60,F
patan,66,F
patan,66,F
patan,73,F
patan,71,F
patan,77,F
patan,86,F
patan,89,F
mahesana,3,F
mahesana,7,M
mahesana,5,F
mahesana,10,F
mahesana,18,F
mahesana,15,F
mahesana,20,F
mahesana,23,M
mahesana,26,F
mahesana,33,M
mahesana,32,F
mahesana,35,F
mahesana,38,F
mahesana,40,F
mahesana,40,F
mahesana,45,M
mahesana,52,M
mahesana,51,F
mahesana,57,F
mahesana,60,F
mahesana,60,F
mahesana,68,M
mahesana,67,M
mahesana,70,F
mahesana,75,F
mahesana,83,F
,1,M
,7,M
,13,M
,13,M
,15,F
,16,M
,23,M
,22,M
,25,F
,26,M
,33,M
,33,M
,35,M
,40,M
,48,F
,52,F
,55,F
,62,F
,63,M
,67,F
,67,F
,70,F
,75,F
,78,F
,85,F
,87,F
,3,M
,5,F
,8,F
,13,F
,12,M
,17,F
,16,M
,22,M
,27,F
,25,F
,30,M
,37,F
,43,M
,43,F
,45,F
,53,M
,50,F
,58,M
,55,F
,63,F
,60,F
,65,M
,66,M
,71,F
,73,F
,76,F
,78,F
,88,F
ahmadabad,3,F
ahmadabad,3,M
ahmadabad,5,M
ahmadabad,12,M
ahmadabad,15,F
ahmadabad,23,M
ahmadabad,23,M
ahmadabad,26,M
ahmadabad,33,M
ahmadabad,33,F
ahmadabad,36,M
ahmadabad,35,F
ahmadabad,43,M
ahmadabad,48,M
ahmadabad,51,F
ahmadabad,51,F
ahmadabad,57,M
ahmadabad,57,M
ahmadabad,63,F
ahmadabad,67,F
ahmadabad,73,F
ahmadabad,78,F
ahmadabad,75,F
ahmadabad,89,F
ahmadabad,89,F
surendranagar dudhrej,3,F
surendranagar dudhrej,3,M
surendranagar dudhrej,7,M
surendranagar dudhrej,5,M
surendranagar dudhrej,11,M
surendranagar dudhrej,17,F
surendranagar dudhrej,17,M
surendranagar dudhrej,21,M
surendranagar dudhrej,23,M
surendranagar dudhrej,25,M
surendranagar dudhrej,26,F
surendranagar dudhrej,30,M
surendranagar dudhrej,32,M
surendranagar dudhrej,37,F
surendranagar dudhrej,37,F
surendranagar dudhrej,43,M
surendranagar dudhrej,46,M
surendranagar dudhrej,46,M
surendranagar dudhrej,50,F
surendranagar dudhrej,53,M
surendranagar dudhrej,56,M
surendranagar dudhrej,61,F
surendranagar dudhrej,63,F
surendranagar dudhrej,67,F
surendranagar dudhrej,72,F
surendranagar dudhrej,73,F
surendranagar dudhrej,76,F
surendranagar dudhrej,76,F
surendranagar dudhrej,87,F
morvi,3,M
morvi,8,M
morvi,7,F
morvi,10,M
morvi,11,M
morvi,18,F
morvi,20,M
morvi,27,F
morvi,26,M
morvi,32,M
morvi,30,M
morvi,35,M
morvi,35,M
morvi,42,M
morvi,43,M
morvi,47,M
morvi,48,F
morvi,53,M
morvi,56,M
morvi,56,F
morvi,60,M
morvi,66,F
morvi,71,F
morvi,71,F
morvi,76,F
morvi,87,F
morvi,81,F
rajkot,3,M
rajkot,2,M
rajkot,5,M
rajkot,6,M
rajkot,12,M
rajkot,18,M
rajkot,20,F
rajkot,20,M
rajkot,26,M
rajkot,30,M
rajkot,36,F
rajkot,40,F
rajkot,42,F
rajkot,47,F
rajkot,51,M
rajkot,57,F
rajkot,55,M
rajkot,60,M
rajkot,60,M
rajkot,66,F
rajkot,73,F
rajkot,73,F
rajkot,76,F
rajkot,77,F
rajkot,82,F
rajkot,86,F
gondal,1,F
gondal,0,F
gondal,8,M
gondal,12,M
gondal,13,F
gondal,17,M
gondal,18,F
gondal,20,F
gondal,26,F
gondal,25,M
gondal,31,F
gondal,30,F
gondal,37,M
gondal,37,M
gondal,42,F
gondal,43,M
gondal,45,F
gondal,45,M
gondal,53,M
gondal,58,M
gondal,56,F
gondal,61,F
gondal,67,F
gondal,67,F
gondal,71,M
gondal,77,F
gondal,78,F
gondal,85,F
gondal,82,F
jetpur navagadh,3,M
jetpur navagadh,5,M
jetpur navagadh,7,M
jetpur navagadh,12,M
jetpur navagadh,17,M
jetpur navagadh,23,M
jetpur navagadh,28,F
jetpur navagadh,32,M
jetpur navagadh,36,F
jetpur navagadh,41,M
jetpur navagadh,45,M
jetpur navagadh,46,M
jetpur navagadh,52,M
jetpur navagadh,57,M
jetpur navagadh,60,F
jetpur navagadh,66,F
jetpur navagadh,72,F
jetpur navagadh,78,F
jetpur navagadh,81,F
jamnagar,1,M
jamnagar,3,F
jamnagar,8,M
jamnagar,10,M
jamnagar,16,F
jamnagar,17,F
jamnagar,22,M
jamnagar,26,M
jamnagar,30,M
jamnagar,30,F
jamnagar,38,F
jamnagar,36,F
jamnagar,42,M
jamnagar,41,M
jamnagar,45,M
jamnagar,48,M
jamnagar,51,M
jamnagar,51,F
jamnagar,56,M
jamnagar,55,M
jamnagar,62,F
jamnagar,66,F
jamnagar,73,F
jamnagar,76,F
jamnagar,89,F
jamnagar,83,F
porbandar,0,M
porbandar,6,M
porbandar,11,M
porbandar,12,M
porbandar,16,F
porbandar,23,M
porbandar,28,M
porbandar,25,M
porbandar,31,M
porbandar,30,F
porbandar,37,M
porbandar,40,M
porbandar,47,M
porbandar,52,M
porbandar,51,F
porbandar,56,F
porbandar,63,M
porbandar,68,F
porbandar,68,F
porbandar,71,F
porbandar,77,F
porbandar,87,F
junagadh,2,F
junagadh,0,M
junagadh,8,F
junagadh,12,F
junagadh,18,F
junagadh,15,F
junagadh,21,M
junagadh,27,F
junagadh,32,M
junagadh,38,F
junagadh,41,M
junagadh,42,M
junagadh,47,M
junagadh,46,F
junagadh,51,M
junagadh,56,F
junagadh,57,M
junagadh,63,F
junagadh,60,F
junagadh,67,F
junagadh,72,F
junagadh,73,F
junagadh,76,F
junagadh,87,F
junagadh,82,F
veraval,2,M
veraval,1,M
veraval,7,M
veraval,11,M
veraval,12,F
veraval,16,F
veraval,20,M
veraval,27,M
veraval,27,M
veraval,30,F
veraval,31,F
veraval,37,F
veraval,43,M
veraval,45,F
veraval,48,F
veraval,52,M
veraval,57,M
veraval,63,F
veraval,60,F
veraval,67,F
veraval,65,F
veraval,70,F
veraval,78,F
veraval,80,F
amreli,2,F
amreli,7,M
amreli,6,M
amreli,12,F
amreli,16,F
amreli,18,F
amreli,22,F
amreli,23,F
amreli,27,M
amreli,33,F
amreli,38,M
amreli,43,M
amreli,40,F
amreli,47,M
amreli,46,F
amreli,51,F
amreli,51,M
amreli,55,F
amreli,58,F
amreli,62,F
amreli,68,F
amreli,68,F
amreli,70,F
amreli,75,F
amreli,76,F
amreli,85,F
amreli,86,F
botad,2,M
botad,3,M
botad,6,F
botad,8,F
botad,11,M
botad,16,M
botad,20,F
botad,26,M
botad,32,F
botad,32,M
botad,37,M
botad,36,M
botad,42,M
botad,40,F
botad,46,M
botad,45,F
botad,53,M
botad,57,M
botad,60,F
botad,63,F
botad,66,F
botad,71,F
botad,73,F
botad,77,F
botad,75,F
botad,84,F
botad,80,F
bhavnagar,3,M
bhavnagar,3,M
bhavnagar,6,F
bhavnagar,13,M
bhavnagar,10,M
bhavnagar,15,M
bhavnagar,22,F
bhavnagar,22,F
bhavnagar,26,M
bhavnagar,25,M
bhavnagar,33,F
bhavnagar,38,F
bhavnagar,42,M
bhavnagar,47,F
bhavnagar,47,F
bhavnagar,51,M
bhavnagar,55,F
bhavnagar,57,M
bhavnagar,60,F
bhavnagar,63,F
bhavnagar,68,F
bhavnagar,70,F
bhavnagar,77,F
bhavnagar,75,F
bhavnagar,86,F
anand,2,F
anand,8,F
anand,7,F
anand,10,M
anand,11,F
anand,15,F
anand,20,F
anand,21,M
anand,26,F
anand,32,M
anand,33,M
anand,35,F
anand,40,F
anand,41,M
anand,48,M
anand,52,M
anand,51,F
anand,56,M
anand,56,M
anand,61,F
anand,67,F
anand,65,F
anand,71,M
anand,72,F
anand,76,F
anand,77,F
anand,80,F
nadiad,2,M
nadiad,3,F
nadiad,5,M
nadiad,5,F
nadiad,10,F
nadiad,15,F
nadiad,16,M
nadiad,20,F
nadiad,26,F
nadiad,26,F
nadiad,33,M
nadiad,36,M
nadiad,40,M
nadiad,46,F
nadiad,47,F
nadiad,53,M
nadiad,50,F
nadiad,58,M
nadiad,57,M
nadiad,62,M
nadiad,66,F
nadiad,67,F
nadiad,70,F
nadiad,71,F
nadiad,75,F
nadiad,77,F
nadiad,81,F
godhra,1,F
godhra,1,M
godhra,8,M
godhra,8,M
godhra,12,F
godhra,12,F
godhra,17,M
godhra,22,F
godhra,28,M
godhra,31,M
godhra,37,M
godhra,41,M
godhra,40,F
godhra,46,M
godhra,50,M
godhra,55,F
godhra,58,M
godhra,60,F
godhra,68,F
godhra,68,F
godhra,70,F
godhra,75,F
godhra,84,F
godhra,85,F
dohad,0,F
dohad,6,F
dohad,12,M
dohad,15,F
dohad,17,F
dohad,21,F
dohad,20,F
dohad,25,F
dohad,26,F
dohad,33,F
dohad,38,F
dohad,37,M
dohad,41,F
dohad,48,M
dohad,46,F
dohad,52,M
dohad,55,M
dohad,60,F
dohad,62,F
dohad,65,F
dohad,72,F
dohad,77,F
dohad,86,F
dohad,80,F
vadodara,3,F
vadodara,7,F
vadodara,11,M
vadodara,11,M
vadodara,18,M
vadodara,15,M
vadodara,21,M
vadodara,20,M
vadodara,27,M
vadodara,31,M
vadodara,38,M
vadodara,37,F
vadodara,40,F
vadodara,40,M
vadodara,51,M
vadodara,57,M
vadodara,57,F
vadodara,60,M
vadodara,73,F
vadodara,76,F
vadodara,80,F
bharuch,3,M
bharuch,1,M
bharuch,5,F
bharuch,5,F
bharuch,10,M
bharuch,16,M
bharuch,22,F
bharuch,28,M
bharuch,28,F
bharuch,31,M
bharuch,36,F
bharuch,40,F
bharuch,47,M
bharuch,51,F
bharuch,57,F
bharuch,57,F
bharuch,61,F
bharuch,63,F
bharuch,65,F
bharuch,70,F
bharuch,76,F
bharuch,76,F
bharuch,85,F
bharuch,82,F
navsari,0,M
navsari,3,M
navsari,8,M
navsari,12,F
navsari,17,M
navsari,17,M
navsari,21,F
navsari,23,F
navsari,25,M
navsari,26,F
navsari,31,M
navsari,35,F
navsari,41,F
navsari,48,F
navsari,46,M
navsari,52,M
navsari,58,M
navsari,55,M
navsari,60,F
navsari,63,F
navsari,67,F
navsari,73,F
navsari,71,F
navsari,78,F
navsari,76,F
navsari,83,F
navsari,80,F
valsad,0,M
valsad,6,M
valsad,8,F
valsad,10,F
valsad,15,F
valsad,15,F
valsad,20,M
valsad,28,F
valsad,27,M
valsad,33,F
valsad,37,F
valsad,37,F
valsad,40,F
valsad,47,M
valsad,46,M
valsad,52,F
valsad,52,M
valsad,56,F
valsad,55,M
valsad,60,F
valsad,68,F
valsad,70,F
valsad,76,F
valsad,76,F
valsad,82,F
vapi,0,F
vapi,8,F
vapi,6,F
vapi,10,F
vapi,12,M
vapi,16,M
vapi,17,M
vapi,20,M
vapi,21,M
vapi,26,F
vapi,30,F
vapi,31,F
vapi,36,M
vapi,35,F
vapi,43,F
vapi,43,M
vapi,45,M
vapi,48,F
vapi,50,M
vapi,55,M
vapi,55,F
vapi,60,M
vapi,67,F
vapi,70,F
vapi,77,M
vapi,83,F
vapi,83,F
surat,2,M
surat,6,F
surat,5,F
surat,11,M
surat,10,M
surat,17,M
surat,21,M
surat,26,M
surat,30,M
surat,30,M
surat,36,F
surat,42,M
surat,47,M
surat,48,M
surat,51,M
surat,55,F
surat,60,F
surat,66,M
surat,71,F
surat,72,F
surat,75,F
surat,81,F
surat,89,F
navi mumbai panvel raigarh,0,M
navi mumbai panvel raigarh,3,F
navi mumbai panvel raigarh,5,M
navi mumbai panvel raigarh,8,M
navi mumbai panvel raigarh,10,M
navi mumbai panvel raigarh,18,M
navi mumbai panvel raigarh,17,M
navi mumbai panvel raigarh,20,F
navi mumbai panvel raigarh,22,M
navi mumbai panvel raigarh,27,F
navi mumbai panvel raigarh,26,M
navi mumbai panvel raigarh,32,M
navi mumbai panvel raigarh,35,M
navi mumbai panvel raigarh,41,F
navi mumbai panvel raigarh,43,M
navi mumbai panvel raigarh,46,M
navi mumbai panvel raigarh,46,M
navi mumbai panvel raigarh,50,M
navi mumbai panvel raigarh,50,M
navi mumbai panvel raigarh,56,M
navi mumbai panvel raigarh,62,M
navi mumbai panvel raigarh,66,F
navi mumbai panvel raigarh,71,M
navi mumbai panvel raigarh,71,M
navi mumbai panvel raigarh,77,F
navi mumbai panvel raigarh,77,F
navi mumbai panvel raigarh,85,F
navi mumbai panvel raigarh,84,F
nandurbar,0,M
nandurbar,1,F
nandurbar,7,M
nandurbar,5,F
nandurbar,13,M
nandurbar,11,F
nandurbar,15,F
nandurbar,23,M
nandurbar,22,F
nandurbar,27,F
nandurbar,31,F
nandurbar,33,F
nandurbar,38,F
nandurbar,43,M
nandurbar,46,M
nandurbar,51,F
nandurbar,58,M
nandurbar,55,M
nandurbar,63,F
nandurbar,62,F
nandurbar,68,F
nandurbar,65,F
nandurbar,73,F
nandurbar,75,F
nandurbar,84,F
nandurbar,88,F
dhule,2,M
dhule,5,M
dhule,12,F
dhule,13,M
dhule,18,M
dhule,22,M
dhule,23,F
dhule,26,M
dhule,32,F
dhule,38,F
dhule,41,M
dhule,41,M
dhule,46,M
dhule,48,F
dhule,52,F
dhule,56,M
dhule,63,F
dhule,67,F
dhule,71,F
dhule,73,F
dhule,76,F
dhule,77,F
dhule,84,F
bhusawal,0,M
bhusawal,7,F
bhusawal,10,F
bhusawal,13,M
bhusawal,15,M
bhusawal,17,M
bhusawal,22,M
bhusawal,21,F
bhusawal,25,F
bhusawal,26,F
bhusawal,30,F
bhusawal,33,F
bhusawal,35,F
bhusawal,38,F
bhusawal,43,M
bhusawal,42,M
bhusawal,48,M
bhusawal,46,M
bhusawal,53,M
bhusawal,56,M
bhusawal,57,M
bhusawal,61,F
bhusawal,61,F
bhusawal,66,F
bhusawal,71,F
bhusawal,70,F
bhusawal,78,M
bhusawal,88,F
jalgaon,3,M
jalgaon,5,F
jalgaon,5,F
jalgaon,10,M
jalgaon,10,M
jalgaon,16,F
jalgaon,21,M
jalgaon,27,M
jalgaon,32,M
jalgaon,36,M
jalgaon,42,M
jalgaon,42,M
jalgaon,47,M
jalgaon,48,F
jalgaon,52,F
jalgaon,51,F
jalgaon,58,M
jalgaon,62,F
jalgaon,62,F
jalgaon,68,F
jalgaon,65,F
jalgaon,71,F
jalgaon,71,F
jalgaon,77,F
jalgaon,84,F
jalgaon,88,F
akola,3,F
akola,8,F
akola,13,M
akola,11,M
akola,15,F
akola,23,M
akola,21,M
akola,25,M
akola,31,M
akola,32,M
akola,36,F
akola,36,F
akola,42,M
akola,48,F
akola,48,M
akola,53,M
akola,58,M
akola,61,F
akola,60,F
akola,65,F
akola,73,F
akola,78,F
akola,82,F
akola,80,F
achalpur,2,M
achalpur,0,F
achalpur,5,M
achalpur,13,M
achalpur,11,F
achalpur,16,M
achalpur,17,F
achalpur,20,M
achalpur,28,M
achalpur,25,M
achalpur,30,F
achalpur,32,F
achalpur,35,M
achalpur,42,M
achalpur,41,M
achalpur,47,M
achalpur,47,M
achalpur,53,M
achalpur,51,F
achalpur,56,M
achalpur,58,M
achalpur,61,F
achalpur,68,F
achalpur,67,F
achalpur,70,M
achalpur,77,M
achalpur,76,M
achalpur,82,F
amravati,1,F
amravati,3,F
amravati,5,M
amravati,11,F
amravati,17,M
amravati,21,M
amravati,28,F
amravati,26,F
amravati,33,F
amravati,31,F
amravati,35,F
amravati,42,F
amravati,41,F
amravati,48,M
amravati,48,M
amravati,51,M
amravati,56,F
amravati,63,F
amravati,66,F
amravati,71,F
amravati,72,F
amravati,77,F
amravati,81,F
amravati,82,F
wardha,1,M
wardha,5,M
wardha,6,M
wardha,12,F
wardha,15,M
wardha,21,F
wardha,25,F
wardha,31,F
wardha,33,F
wardha,37,F
wardha,37,F
wardha,42,M
wardha,45,F
wardha,48,M
wardha,50,M
wardha,56,M
wardha,56,F
wardha,62,F
wardha,65,F
wardha,65,F
wardha,70,F
wardha,78,M
wardha,77,M
wardha,88,F
wardha,80,F
hinganghat,3,M
hinganghat,3,M
hinganghat,8,M
hinganghat,6,F
hinganghat,10,M
hinganghat,16,F
hinganghat,22,F
hinganghat,22,F
hinganghat,27,M
hinganghat,31,F
hinganghat,31,M
hinganghat,35,F
hinganghat,38,F
hinganghat,42,M
hinganghat,41,M
hinganghat,48,F
hinganghat,48,M
hinganghat,50,M
hinganghat,56,M
hinganghat,61,M
hinganghat,61,F
hinganghat,65,F
hinganghat,71,F
hinganghat,76,M
hinganghat,82,F
hinganghat,82,F
nagpur,2,F
nagpur,7,M
nagpur,13,F
nagpur,12,M
nagpur,17,M
nagpur,22,M
nagpur,26,F
nagpur,25,F
nagpur,33,F
nagpur,32,M
nagpur,36,F
nagpur,50,M
nagpur,58,F
nagpur,55,M
nagpur,60,F
nagpur,61,F
nagpur,68,F
nagpur,72,F
nagpur,76,F
nagpur,82,F
nagpur,81,F
gondiya,2,M
gondiya,6,M
gondiya,10,F
gondiya,16,M
gondiya,15,M
gondiya,20,F
gondiya,26,F
gondiya,32,F
gondiya,38,F
gondiya,38,F
gondiya,40,M
gondiya,48,M
gondiya,48,M
gondiya,51,F
gondiya,50,F
gondiya,58,F
gondiya,62,F
gondiya,61,F
gondiya,66,F
gondiya,66,F
gondiya,70,F
gondiya,72,F
gondiya,77,F
gondiya,88,F
chandrapur,3,M
chandrapur,5,M
chandrapur,11,M
chandrapur,10,F
chandrapur,17,M
chandrapur,15,M
chandrapur,21,M
chandrapur,20,F
chandrapur,26,F
chandrapur,28,M
chandrapur,31,M
chandrapur,35,F
chandrapur,41,M
chandrapur,46,M
chandrapur,53,M
chandrapur,51,M
chandrapur,55,F
chandrapur,56,F
chandrapur,60,M
chandrapur,60,M
chandrapur,68,F
chandrapur,70,F
chandrapur,73,F
chandrapur,78,F
chandrapur,78,F
chandrapur,85,F
yavatmal,2,F
yavatmal,0,M
yavatmal,5,F
yavatmal,10,F
yavatmal,18,F
yavatmal,18,F
yavatmal,21,F
yavatmal,21,F
yavatmal,26,F
yavatmal,30,F
yavatmal,38,M
yavatmal,36,F
yavatmal,41,M
yavatmal,47,M
yavatmal,53,M
yavatmal,53,F
yavatmal,55,M
yavatmal,62,F
yavatmal,65,F
yavatmal,65,F
yavatmal,71,F
yavatmal,72,F
yavatmal,76,F
yavatmal,77,F
yavatmal,84,F
yavatmal,83,F
nanded waghala,2,M
nanded waghala,0,F
nanded waghala,8,F
nanded waghala,10,F
nanded waghala,15,M
nanded waghala,15,M
nanded waghala,21,M
nanded waghala,27,M
nanded waghala,30,F
nanded waghala,32,M
nanded waghala,36,M
nanded waghala,36,M
nanded waghala,41,M
nanded waghala,46,M
nanded waghala,53,F
nanded waghala,50,M
nanded waghala,57,F
nanded waghala,56,M
nanded waghala,61,F
nanded waghala,67,F
nanded waghala,70,F
nanded waghala,70,F
nanded waghala,75,F
nanded waghala,84,F
nanded waghala,88,F
parbhani,1,F
parbhani,6,M
parbhani,5,M
parbhani,12,F
parbhani,17,F
parbhani,18,M
parbhani,21,M
parbhani,20,F
parbhani,25,M
parbhani,25,M
parbhani,31,F
parbhani,38,M
parbhani,41,M
parbhani,40,F
parbhani,46,F
parbhani,53,M
parbhani,57,M
parbhani,56,M
parbhani,60,F
parbhani,60,F
parbhani,65,F
parbhani,71,F
parbhani,70,F
parbhani,76,F
parbhani,82,F
parbhani,80,F
jalna,2,M
jalna,5,M
jalna,5,F
jalna,10,F
jalna,16,M
jalna,15,F
jalna,23,F
jalna,22,F
jalna,25,F
jalna,26,F
jalna,33,M
jalna,38,F
jalna,37,F
jalna,43,F
jalna,42,M
jalna,48,M
jalna,46,F
jalna,51,F
jalna,52,F
jalna,56,F
jalna,62,F
jalna,65,F
jalna,65,F
jalna,72,F
jalna,75,F
jalna,75,F
jalna,84,F
jalna,83,F
aurangabad,2,M
aurangabad,6,M
aurangabad,8,M
aurangabad,13,F
aurangabad,10,F
aurangabad,17,M
aurangabad,20,F
aurangabad,25,F
aurangabad,30,M
aurangabad,33,M
aurangabad,36,M
aurangabad,37,M
aurangabad,42,M
aurangabad,45,M
aurangabad,52,M
aurangabad,50,M
aurangabad,58,M
aurangabad,63,F
aurangabad,67,F
aurangabad,66,F
aurangabad,72,F
aurangabad,78,F
aurangabad,76,F
aurangabad,80,F
malegaon,2,F
malegaon,1,M
malegaon,5,M
malegaon,13,F
malegaon,12,M
malegaon,16,M
malegaon,23,F
malegaon,21,F
malegaon,25,F
malegaon,32,M
malegaon,37,F
malegaon,38,F
malegaon,43,F
malegaon,48,M
malegaon,45,F
malegaon,53,M
malegaon,52,M
malegaon,55,M
malegaon,62,F
malegaon,65,F
malegaon,67,F
malegaon,72,F
malegaon,77,F
malegaon,86,F
nashik,0,M
nashik,0,M
nashik,6,F
nashik,6,M
nashik,13,M
nashik,18,M
nashik,20,M
nashik,20,M
nashik,25,M
nashik,33,F
nashik,37,M
nashik,38,M
nashik,43,M
nashik,47,M
nashik,47,M
nashik,53,M
nashik,56,F
nashik,55,F
nashik,60,F
nashik,63,M
nashik,66,F
nashik,66,F
nashik,71,F
nashik,72,F
nashik,77,F
nashik,78,F
nashik,85,F
nashik,83,F
vasai-virar city,3,F
vasai-virar city,2,M
vasai-virar city,7,F
vasai-virar city,11,M
vasai-virar city,17,F
vasai-virar city,20,M
vasai-virar city,28,M
vasai-virar city,33,M
vasai-virar city,30,M
vasai-virar city,38,M
vasai-virar city,41,F
vasai-virar city,40,M
vasai-virar city,47,M
vasai-virar city,46,M
vasai-virar city,51,M
vasai-virar city,53,M
vasai-virar city,55,M
vasai-virar city,55,M
vasai-virar city,63,M
vasai-virar city,63,M
vasai-virar city,68,M
vasai-virar city,67,M
vasai-virar city,70,F
vasai-virar city,77,F
vasai-virar city,85,F
vasai-virar city,83,F
mira bhayandar,3,F
mira bhayandar,5,M
mira bhayandar,5,F
mira bhayandar,10,F
mira bhayandar,15,M
mira bhayandar,23,F
mira bhayandar,25,M
mira bhayandar,30,M
mira bhayandar,33,M
mira bhayandar,37,F
mira bhayandar,35,M
mira bhayandar,43,M
mira bhayandar,45,M
mira bhayandar,51,F
mira bhayandar,51,M
mira bhayandar,58,M
mira bhayandar,60,M
mira bhayandar,62,F
mira bhayandar,65,M
mira bhayandar,72,F
mira bhayandar,75,F
mira bhayandar,75,F
mira bhayandar,81,F
mira bhayandar,87,F
thane,0,M
thane,5,M
thane,8,M
thane,13,M
thane,15,F
thane,21,M
thane,20,F
thane,28,F
thane,27,M
thane,31,M
thane,33,M
thane,35,M
thane,42,F
thane,45,M
thane,52,M
thane,57,F
thane,63,M
thane,60,F
thane,66,F
thane,67,M
thane,72,F
thane,77,F
thane,78,F
thane,89,F
thane,85,F
navi mumbai,2,F
navi mumbai,8,F
navi mumbai,6,F
navi mumbai,12,M
navi mumbai,16,M
navi mumbai,21,M
navi mumbai,25,F
navi mumbai,26,M
navi mumbai,32,M
navi mumbai,31,F
navi mumbai,36,F
navi mumbai,43,M
navi mumbai,41,F
navi mumbai,47,M
navi mumbai,52,F
navi mumbai,50,M
navi mumbai,60,F
navi mumbai,61,F
navi mumbai,65,F
navi mumbai,71,M
navi mumbai,76,F
navi mumbai,76,F
navi mumbai,84,F
bhiwandi,2,F
bhiwandi,7,F
bhiwandi,5,M
bhiwandi,11,F
bhiwandi,12,F
bhiwandi,15,F
bhiwandi,21,M
bhiwandi,21,M
bhiwandi,26,M
bhiwandi,32,F
bhiwandi,35,M
bhiwandi,37,M
bhiwandi,41,M
bhiwandi,47,M
bhiwandi,53,M
bhiwandi,58,M
bhiwandi,56,F
bhiwandi,63,M
bhiwandi,65,F
bhiwandi,67,M
bhiwandi,70,M
bhiwandi,70,M
bhiwandi,78,F
bhiwandi,89,F
kalyan dombivali,1,F
kalyan dombivali,8,M
kalyan dombivali,13,M
kalyan dombivali,16,M
kalyan dombivali,22,F
kalyan dombivali,26,M
kalyan dombivali,28,F
kalyan dombivali,32,F
kalyan dombivali,36,M
kalyan dombivali,41,M
